graph_id,family,split,pair,contract_type,pattern,num_levels,duplicate_vector,sum_options,max_options_per_level,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,actual_deploy_calldata_bytes,actual_deploy_sstore_count,actual_deploy_call_count,actual_deploy_opcode_steps,actual_best_claim_calldata_bytes,actual_best_claim_sstore_count,actual_best_claim_call_count,actual_best_claim_opcode_steps,actual_worst_path_calldata_bytes,actual_worst_path_sstore_count,actual_worst_path_call_count,actual_worst_path_opcode_steps,actual_refund_path_calldata_bytes,actual_refund_path_sstore_count,actual_refund_path_call_count,actual_refund_path_opcode_steps
holdout_ring_opt3,ring,holdout,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt3,ring,holdout,X3->A|evm|fund:x3a,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt3,ring,holdout,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt3,ring,holdout,X1->A|evm|fund:x1a,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt3,ring,holdout,C->X2|evm|fund:cx2,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt3,ring,holdout,C->X1|evm|fund:cx1,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt3,ring,holdout,D->C|evm|fund:dc,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1469572,75948,75948,59539,8201,23,0,3474,420,1,1,1597,420,1,1,1597,4,1,1,224
holdout_ring_opt4,ring,holdout,X2->A|evm|fund:x2a,CTLCOnly,single-level,1,1,1,1,0,1100975,64608,64608,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt4,ring,holdout,C->X4|evm|fund:cx4,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt4,ring,holdout,C->X3|evm|fund:cx3,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt4,ring,holdout,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1123875,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt4,ring,holdout,X3->A|evm|fund:x3a,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt4,ring,holdout,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100963,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt4,ring,holdout,X1->A|evm|fund:x1a,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt4,ring,holdout,C->X2|evm|fund:cx2,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt4,ring,holdout,X4->A|evm|fund:x4a,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
holdout_ring_opt4,ring,holdout,C->X1|evm|fund:cx1,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
holdout_ring_opt4,ring,holdout,D->C|evm|fund:dc,CTLCMultipleEdges,single-level+multi-option,1,5,5,5,0,1561739,75948,75948,59539,8361,27,0,4043,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_1,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_1,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561879,75948,133192,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_1,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_1,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,4,1|1|2|2,6,2,3,1907855,71641,209209,184138,8969,42,0,6666,324,1,1,1241,720,4,1,3209,112,4,1,1124
random_v1_1,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_1,random_v1,train,B->F|evm|fund:bf,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_1,random_v1,train,F->B|evm|fund:fb,CTLCOnly,single-level,1,1,1,1,0,1169723,77001,77001,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_1,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,68723,134123,112508,7379,16,0,2352,292,1,1,1134,616,2,1,2462,40,2,1,534
random_v1_1,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|1|2,4,2,2,1677050,75948,173372,148301,8553,32,0,4990,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_1,random_v1,train,E->B|evm|fund:eb,CTLCOnly,multi-level,3,1|1|1,3,1,2,1445913,72862,169982,148367,7635,23,0,3330,388,1,1,1475,652,3,1,2767,76,3,1,839
random_v1_10,random_v1,train,E->G|evm|fund:eg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_10,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_10,random_v1,train,B->G|evm|fund:bg,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239426,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_10,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,2,1|1,2,1,1,1330682,77013,134123,112508,7443,18,0,2528,484,1,1,1816,616,2,1,2462,40,2,1,534
random_v1_10,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_10,random_v1,train,C->G|evm|fund:cg,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_10,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_10,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,3,1|1|1,3,1,2,1491749,72874,174098,148367,7699,25,0,3506,388,1,1,1475,748,3,1,3108,76,3,1,839
random_v1_10,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_100,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1515524,75948,137535,112464,8265,25,0,3795,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_100,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100963,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_100,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_100,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1515500,75948,137535,112464,8265,25,0,3795,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_100,random_v1,train,D->G|evm|fund:dg,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_100,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_100,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1584284,80267,141843,112464,8361,28,0,4059,516,1,1,1953,744,2,1,2965,40,2,1,524
random_v1_100,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_100,random_v1,train,C->B|evm|fund:cb,CTLCMultipleEdges,multi-level+multi-option,3,1|1|2,4,2,2,1699962,71641,177680,148301,8585,33,0,5078,324,1,1,1241,780,3,1,3265,76,3,1,824
random_v1_100,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285262,75936,75936,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_101,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_101,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_101,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_101,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_101,random_v1,train,D->C|evm|fund:dc,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_101,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1239070,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_102,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_102,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,2,1|1,2,1,1,1261970,68747,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_102,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_102,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_102,random_v1,train,B->D|evm|fund:bd,CTLCOnly,multi-level,2,1|1,2,1,1,1261994,68723,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_102,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_102,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1307806,72874,134123,112508,7411,17,0,2440,388,1,1,1475,616,2,1,2462,40,2,1,534
random_v1_103,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400976,71617,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_103,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_103,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_103,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_103,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400964,71641,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_103,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1469700,75948,133204,112464,8201,23,0,3619,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_104,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_104,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_104,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_105,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400952,71617,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_105,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_105,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_105,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_105,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400976,71641,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_105,random_v1,train,E->D|evm|fund:ed,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_105,random_v1,train,C->E|evm|fund:ce,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1470231,71641,128885,112464,8233,23,0,3836,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_105,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,3|4,7,4,1,1884192,75948,133204,112464,8905,41,0,6071,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_106,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_106,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_106,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_106,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_106,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1446776,71641,133204,112464,8169,22,0,3531,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_107,random_v1,train,C->F|evm|fund:cf,CTLCOnly,multi-level,2,1|1,2,1,1,1261958,68747,129960,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_107,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_107,random_v1,train,D->B|evm|fund:db,CTLCOnly,multi-level,2,1|1,2,1,1,1261994,68747,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_107,random_v1,train,F->D|evm|fund:fd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_107,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1377453,75948,75948,59539,8041,19,0,2905,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_107,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|3,5,3,1,1676958,75948,133204,112464,8553,32,0,4845,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_107,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_107,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_107,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,2,1|1,2,1,1,1261994,68723,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_107,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|1|3,5,3,2,1815053,75948,173372,148301,8777,38,0,5735,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_108,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_108,random_v1,train,F->B|evm|fund:fb,CTLCMultipleEdges,multi-level+multi-option,3,1|2|2,5,2,2,1677557,71641,169041,148301,8585,32,0,5207,324,1,1,1241,588,3,1,2553,76,3,1,824
random_v1_108,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_108,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,2|2|2,6,2,2,1838448,71641,173372,148301,8841,39,0,6040,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_108,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_108,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_108,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,3,1|1|1,3,1,2,1445925,72874,169970,148367,7635,23,0,3330,388,1,1,1475,652,3,1,2767,76,3,1,839
random_v1_108,random_v1,train,B->D|evm|fund:bd,CTLCOnly,multi-level,2,1|1,2,1,1,1261994,68747,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_108,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|2,5,2,2,1723357,71641,173372,148301,8649,34,0,5383,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_108,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,4,1|1|2|2,6,2,3,1907843,71629,209209,184138,8969,42,0,6666,324,1,1,1241,720,4,1,3209,112,4,1,1124
random_v1_109,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_109,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,2|4,6,4,1,1792037,75948,133204,112464,8745,37,0,5502,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_109,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,4|8,12,8,1,2711756,80267,137535,112464,10217,77,0,10324,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_109,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_109,random_v1,train,F->G|evm|fund:fg,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_109,random_v1,train,C->E|evm|fund:ce,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1469712,75948,133204,112464,8201,23,0,3619,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_109,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|6|8,15,8,2,3424490,80267,177680,148301,11337,108,0,14065,516,1,1,1953,780,3,1,3265,76,3,1,824
random_v1_109,random_v1,train,D->C|evm|fund:dc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1538412,80267,137535,112464,8297,26,0,3883,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_109,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400964,71641,128873,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_11,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1515524,80267,137511,112464,8265,25,0,3795,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_11,random_v1,train,F->D|evm|fund:fd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331110,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_11,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100951,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_11,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446800,75948,133204,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_11,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1515536,80267,137535,112464,8265,25,0,3795,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_11,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_11,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1584260,84598,141843,112464,8361,28,0,4059,612,1,1,2309,744,2,1,2965,40,2,1,524
random_v1_11,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_11,random_v1,train,E->G|evm|fund:eg,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_110,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_110,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_110,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_110,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_110,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_111,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_111,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_111,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_111,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_111,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|4,6,4,1,1654517,71641,128885,112464,8553,31,0,4974,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_112,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_112,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80255,80255,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_112,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
